,textID,text,sentiment,unclean_text_len,unclean_text_word_count
2311,7c07e5d4a3,dude hax0r put final cut pro tell stable,1,95,19
2312,09256ab5f3,know mom going monday get changed upset,0,79,18
2313,917d998d63,happy morning sunshine may driving windows singing smiling wearing shoes kirsten,2,136,23
2314,e4360d50fd,vogue model miss rachel merh,1,44,9
2315,17c731a552,gotta sleep work,1,33,7
2316,d302cf5d8f,trent reznor liddle beotch doesnt get way could title,1,72,14
2317,4e15d840bf,wow person u,2,24,5
2318,524db2ce6b,miss peanut gallery,0,24,5
2319,5f53bc5231,watching aliens boobie craig rise house early bedtime grown ups,1,85,16
2320,d8467800ee,clicked check pictures angelina went spam site ordering checks go figure,1,110,22
2321,fc76b2e016,blake sea water sandbox la cordova rez objects autoreturn mins,1,110,21
2322,fa5f151155,emily tonight xd work experience jen going miss seeing like everyday,0,97,18
2323,59baf4230b,feel slightly sick bgt,0,30,6
2324,9ca53f2fb2,okay man hook hand kinda freaking right,0,74,16
2325,f5d11320aa,miss mojokins go long enough comment weekend,0,97,19
2326,42d2be05e0,lebron maybe mvp year like lakers win nba title,2,77,17
2327,3ddea5d46c,really anything,1,48,9
2328,13cb60cfc5,sigh sad lonely profession,0,38,7
2329,42fd06c66b,congrats first person heard read say today,2,65,10
2330,a948d1231e,cherry italian ice fave want get local ritas twitter send daily flavors,2,111,22
2331,53f12f16ca,cute kitty,2,16,3
2332,5226cea4ee,heyya guys anyone know give formulas create sudoku please help,1,81,15
2333,4f45d9a670,pretty good actually lame episodes otherwise good give try,1,84,15
2334,09cac4f4cb,watchin family guy,1,18,3
2335,d16a599d1d,oh fair thats hours,0,32,7
2336,302180e45c,anytime love looked beautiful next time nyc hopefully link enjoy evening,2,104,17
2337,7a50920dd7,made cake mi madre goooooddd,2,45,9
2338,34348ceafd,going hike today,1,30,7
2339,8649a6c62c,turn back time make hurt knee bad come mine never ignored,1,127,27
2340,c962059cfb,go shower ffaf distraaaaacting,0,51,9
2341,a6e423e6ea,im cleaning listening fiona apple birthday party cant believe im already,1,105,19
2342,6ce07361fa,ah nice back bike commute although three days google sez called quadriceps literally screaming gah,1,137,25
2343,b494ffe4b4,mother day good,2,33,7
2344,854337eee0,want woosoo like plz gant wait knowing close driveing nutts,1,87,18
2345,f6935311d2,aww noooo sound great,0,39,7
2346,9b24d6614d,early morning r b http blip fm 5jimj,1,43,5
2347,7f927df185,one twitter driving although iphone keypad sucks driving typing,0,97,17
2348,14cdd8f66e,need darn watching language thing never stops mapped u u live boonies,1,122,24
2349,b165ea39a7,missing much work spend time get paid lol,1,105,23
2350,f3136871a2,lol gross gross,1,40,7
2351,d3d3539720,sorry blokey hrs later still holding ur fluffy towel dash hope u found means dry ur self,1,116,24
2352,778f083ae9,feeling pretty good morning lets hope lasts day,2,68,12
2353,cca0715acc,radio,1,16,4
2354,930b5a21be,tummy hurts,0,11,2
2355,e97f80bffd,back london catching tv sleeping day,1,74,15
2356,26862f97c8,makes sense greatfirewallofchina org site test whether site blocked china blocked china get others,1,137,23
2357,bbb1c5e696,follow friday following people followers follow woot followfriday,1,82,11
2358,0af5a36600,thats helpful least know got place secured already things pan fingers crossed,1,124,23
2359,3ff8124f70,u kk thanks,2,34,9
2360,7a18d9d260,aww cute,2,16,3
2361,d1da906d59,hi teach chinese lessons youtube feel free look www youtube com chineselearn,1,102,15
2362,b74cad9154,recording acoustic track sexy kids,1,47,8
2363,ab56747ae1,pee,1,15,4
2364,a4596fe6f9,wow really kickin carey butt competition see soon,2,98,15
2365,d44a6cf5cd,oh dear hope feeling better soon get nice hot chicken soup,2,84,16
2366,38b714ce6c,know loads others left,1,44,10
2367,800ecf6a37,morning,1,8,1
2368,0668f190b8,twitters seat exam hall starts 15mins pray seat mpsh1 blessed oh wisdom flow whee,2,138,28
2369,a8d6a63a9a,gorgeous day hash around waterley bottom wonderful name village quiz mistressing porto evening,2,123,21
2370,0a3db03798,another lake park kid going tulane unique anymore,0,64,12
2371,300ee64c61,welcome glasgow felix sorry cant tonight,0,56,10
2372,3050f6f5e0,thats thinking time gonna,1,70,16
2373,eb3955b78a,anywho im early night good night twitter world,1,57,10
2374,a4107cd765,im getting treatments gonna hang pool hot tubs,0,88,18
2375,de996fc663,since travel quite often use online travel sites would love feedback ixigo com,2,107,19
2376,b348304015,good stuff smiles back go concert wish could instead working music failing lol x,2,133,27
2377,979d46a2d4,fault didnt make u leave,0,39,8
2378,fe44699ab1,happy birthday sorry blank one sister messed,0,65,12
2379,a31a621c21,appreciation lunch work good food sucks day lol,1,77,15
2380,d71ce50ae9,tgif resto home dayuummm expensive,0,46,8
2381,fda48cc860,seriously want pug buy one,1,35,8
2382,ebf3cd9c1e,finished reading chuck palahniuk pygmy kind hated really disappointed pretty high hopes one,0,132,22
2383,b6e65f1dd0,played ball park coached youngster fundamentals goin home steak lobster word,1,103,18
2384,dfc912ef18,googled mothers day phew us uk different dates learn something new every day,1,86,15
2385,13d0be3942,must time month watering eyes http tinyurl com cuwj2b speciaal voor zo vind ik ze wi 12 l leuk,1,116,19
2386,2739530c9b,x butbutbuttt replied loads,1,38,7
2387,467593cbb0,riding daddy bike yes man bike convenient dark without glasses scared survived haha,0,126,23
2388,527877de07,upset mom hospital,0,38,7
2389,fa9b70a1f3,new kirk new kirk,1,64,12
2390,2729e1f320,miss nipissing pitas good thing got euphoria barrie cause would never survive summer without pitas smoothies,2,138,24
2391,354f35b0ba,heyyyyy us english fans want signings,1,47,8
2392,f530f15848,love friends drew fun tonight,2,52,10
2393,9fccd68eb2,j think although think ignored good day,0,63,13
2394,b092dea94f,annoying gear take hands,0,63,13
2395,13d1cd323a,back hurts heating pad stupid ladder collapse make fall back bum,0,118,24
2396,d4adbe3b5a,third person ask mon afternoon sorry helping tutor friend c1 c2,1,120,24
2397,25b02894b2,im going bed nighttt nighttt xxo ily,1,42,8
2398,983dfecd25,gonna laundry never laundry hotel miss r even though ignore even check,0,130,22
2399,c0ce3aaf89,ewww printed new badge thingie work n eww picture took many n ugly,0,103,23
2400,504cbed5f4,bye people,1,20,5
2401,086ea05de7,thanks ok hope tweet road,2,58,12
2402,da3d86d018,michael cute thanks sharing please direct message go bed james know want,2,120,23
2403,6f7045152e,saw ghosts girlfriends past bf movie predictable funny loved,2,102,20
2404,4e5ef2faa8,agree guy rock,2,24,5
2405,ca8f9abdbd,thanks ill cross fingers rain stop,2,66,13
2406,5c430e5850,awake 4am sleep,0,27,5
2407,75461b480a,stocked tonight,1,19,3
2408,ef9483e22e,good morning,2,12,2
2409,8fb818e875,anyone else problem accessing account info istore cant buy music cant look account,0,118,22
2410,93756375f7,frame damage car could totalled,0,37,6
2411,e1f68137b1,shopping keswick,1,19,3
2412,21e1d2e745,rain go,1,23,5
2413,70df03a00f,apuya hey hey andrew haha p well happy mother day mum,2,70,13
2414,a02abc9bef,realized get arrested public disturbance oh well take chances,1,88,15
2415,9b2f24abcf,wants boo btw love fhnixon posts hilarious,2,53,8
2416,5725f209c9,yeah right politicians start using uploading pics lots inside stories,1,106,18
2417,547321030c,ugh soooo much work today trying make train game looking like hour sunday office,0,128,26
2418,c9314caadf,ur leaving week know dont see u everyday like fact ur city,1,106,26
2419,d2c3710d31,fantastic day amazing girl wish sara go home fb,2,85,17
2420,bf04914f83,guessing bgn,1,26,4
2421,6bfd4874e7,ow okay good better,2,40,7
2422,fea3c0ce76,breannarose fuuuuuuck idk andy get youuuu,0,50,8
2423,4372714793,peter bar owner working way beers belgian coffin drinkers mort subite,1,108,20
2424,27810adee5,doesnt look good go burn lampions,0,51,10
2425,ef52ec7e13,mouth hurts wish could cut head,0,44,10
2426,ec476224c3,bacoor wahaha may wifi toinks new hair wiih short short http plurk com p sveoi,1,86,11
2427,0b6a76270b,oh antiboyle work either never much bad thing eh uk eh,0,80,17
2428,9bfe71fa3f,blogging new passion,2,29,4
2429,c960f01621,sorry good day cheer though day define,1,89,16
2430,f804ea3526,checked got lol ok went live minutes everything fine,2,104,23
2431,840f5f4810,trailer removed look see find somewhere,1,79,17
2432,26702e60d9,dream u like,0,36,9
2433,a4191a25c3,yes want meet,1,31,8
2434,ba41490406,make sure practice hooping today,2,43,7
2435,4c1897aa51,ugh still sick calgary cold lasted forever,0,54,9
2436,e3d10351c6,oh coo suppose intern dangit sat intern life haha,1,96,20
2437,74713ea6d1,tehe 9th,1,24,6
2438,f247dfd74f,seeing friends coursework weekend work happy,2,83,16
2439,ca57f1f9bb,ha know ashamed,0,30,5
2440,4c114b964d,life preservers sorry consolation something really special tomorrow,1,118,19
2441,b27cd21f87,california waiting every little thing gotta right putz adoro essa banda,1,86,14
2442,ce7fe55e1c,mmmmm hair smells guuud wonders pantien,2,56,10
2443,9403d28a6a,shopping tomorrow think yes,1,30,5
2444,62bf1999ab,yeah sabrina though keep thinking something else cary grant shabby either bringing baby,0,113,17
2445,b8a74f424b,tfarp takes moment translate nods quite welcome also dear probably best stay,2,126,21
2446,12c4bbf4ec,thanks followfriday,2,29,4
2447,ef756d02e9,awww told would change suggest try get touch w dre people lol,2,97,21
2448,1760ca7893,goes one n smirker cheers dave aka jak aka best chest ever http blip fm 5jjcc,2,113,20
2449,c193737661,lol,2,14,3
2450,c339569822,thanks try,2,21,5
2451,7f44f10fb7,colleen really sincerely hopes gets better soon,2,54,8
2452,6442cd9e0b,beer pong dubstep good nite,2,32,6
2453,32dc2d3da5,uncontrolable hic ups right hurt,0,48,8
2454,6ff579128e,stop working someone play,1,58,13
2455,2cda933608,im going wknd sorry took forever respond realized twitter isnt txting ur updates,0,114,22
2456,32a95ba694,think,1,21,5
2457,605b82511d,go,1,16,3
2458,840e89f387,henrie shoutout holland please got lot fans,2,78,17
2459,5921285888,watching baby snl baby look greaaaaat,2,53,11
2460,cffc40e08d,http tinyurl com d53dmn mcfly parody chris moyles,1,63,7
2461,860656e5e4,always brightens week,2,36,7
2462,710d895f75,happy imma get see lovely ladies,2,40,8
2463,91d4f7cf8f,watching look star mom lub ah c hehe,1,56,12
2464,080c0727a0,oh yah angel came harrassed tried break house lol burgen,0,87,18
2465,f1c227d162,thnx follow,2,18,4
2466,4cfb203834,finished emergency neil strauss another great read neil congrats miss way,1,102,19
2467,c58cd47886,feelin right hope feeling passes stupid stomach,0,58,9
2468,c8dfc591ec,seem find send please oh tag lol,0,83,20
2469,2143ed1be2,bad times everyone whywhywhy write essays fair,0,71,13
2470,03bab4f229,think end remembering poetry feeling behind something far important name,2,109,19
2471,34755fc11a,wish could still drink two bad nights white wine london sick almost week,0,119,27
2472,45b3a0bf72,josh thomas coming sydney cool meet id love meet favourite comedian,2,118,21
2473,600ba5fe50,happy mothers day moms,2,36,7
2474,342fd88176,song glad wondrous beltaine mine quiet yet sync season miss,1,101,19
2475,5a345a2602,adem adem uit,1,18,4
2476,ab7bfb0fca,vcr,1,22,5
2477,dc368da630,stephen king fo sho,1,20,4
2478,2736c303b4,finally friday still grounded till next thursday stereos life,2,80,14
2479,f6f31ebdcf,tourney til next weekend http bit ly 2xdpf,1,52,7
2480,58746ef932,mcfly evolution 4th time round,1,38,7
2481,7bd9d19610,hanging weekend,1,29,5
2482,d71ee3a405,joined twitter reeeally dont understand use lol,1,69,12
2483,39b2a0d81f,omg patron 1ofmy favs im jealous icant make serious im alabama visitin fam,0,119,27
2484,48b10eaac4,decided stand alltop spam longer,0,58,11
2485,7f029099aa,welcome deserve followfriday every day,2,59,9
2486,554111fb7e,oh man sold step away desk min right,1,74,17
2487,dd7bd93286,happy mother day mom moms,2,57,12
2488,26bf7718ce,wow weather amazing today,2,33,6
2489,564abc387f,fun like beach tend get really dark fast,2,64,14
2490,98c0376ba8,bahah would really funny would really cut haha,2,62,12
2491,00f1209e69,really mad forgetting may deadline mile award trips south america,0,114,21
2492,1623f53b04,lurveeeeee,2,17,3
2493,82b963f61b,proud cg took yrs making get number spot gnight twitter bugs time read sleep,1,119,24
2494,569a07134c,hey get present morning hope u liked,1,63,13
2495,1b6620a5f6,saimee july underage festival august found others far away,1,92,17
2496,8f1d4e2353,http bit ly unryf want,1,40,5
2497,cd5f10b26f,rejected,0,17,3
2498,a4ba644bf3,finally school day ended friday friday friday w00t raining outside,1,82,13
2499,e45abf6e61,http twitpic com 4t4jv joke puppy maddie looks exactly like maui cute,2,96,14
2500,07a7620f1e,kids awesome today loved face painting,2,58,10
2501,500d5b1751,almost time say good bye twimulations miss tweeps,0,67,13
2502,620ba822f6,hey arthur forgot say thanks flag proudly displayed bedroom door witty one,2,115,23
2503,c44a0beb42,downloaded eeecontrol eee pc today playing settings make fan kick 1500rpm 55c 0rpm,1,137,26
2504,9c45d72579,congrats mollie wish could got tickets,1,57,10
2505,68f79be259,right army wife germany stand cannot summer,0,84,16
2506,b1c2b4b9d5,oh wanted go sea today sun sigh,0,66,16
2507,52b498118d,good mix developers content developers providers venture folks,2,79,12
2508,711f06235e,done,1,12,3
2509,eb3c1f7bcd,deep fry drumsticks good thought would,0,66,14
2510,46c81cdf91,awesome run report see bald eagle lighthouse hangout last ran discovery park,2,124,22
2511,4afd15e6c5,lol thanks babe,2,18,3
2512,46eb0ef934,weather awful want curl read book day,0,69,16
2513,2a19100ada,lipz know heard lorraine recently,1,59,10
2514,dd215a071a,going sleep good night everyone,2,40,7
2515,2fbb56c292,jay hi job,0,28,5
2516,f365f7240f,laughing got strawberries,1,51,8
2517,276b5e7bbc,cooking meatballs lunch yaaayyy,2,44,7
2518,04413661b7,tango icons revision,1,33,6
2519,d30dd55d4e,anyone know watch prison break tv movie itunes,1,80,16
2520,29ffd15818,la wanting sun today apparently la cooperating,0,70,11
2521,55cf77c815,sittin bed fall asleep,1,35,8
2522,b8a9ed984f,watch jay leno tonite last day tonight show host,1,68,13
2523,f165439003,responding questions thou shall blog appreciate community,2,77,12
2524,872bee8ec8,knowww yur mother want take movies,0,89,20
2525,739e3b18bc,learned lesson hard way lost usb stick backup month old,0,75,16
2526,c70c2e2336,michael scholfield dead sorry,0,53,11
2527,aeb40d23ce,http bit ly wl9yl want go,1,38,6
2528,7c89f0e906,ok drs today got essay done x howre x,1,92,22
2529,db1be9d601,going forgo pub night wife tonight tough week us neither really plus neighbor died,0,132,27
2530,c94e19633a,love youuuuu nick santino thirteen dayssss,2,46,7
2531,e4ca3bccbc,cant believe venus lost real shame smh think im getting sick week doesnt look like wknd gona better,0,135,27
2532,a1d7825499,sittin home watchin monster law waitin pizza yum yum,2,64,11
2533,1674a3565d,hope get job steady income start eating well cheap food horrible,1,121,26
2534,a64b492f72,wish could bed nine never make sleepdeprived much,1,118,25
